mission_id,mission_name,launch_date,year,space_era,rocket_name,country,agency,agency_type,is_commercial,mission_type,payload_type,payload_mass_kg,orbit,destination,launch_site,launch_success,mission_success,failure_reason,booster_landing,reusable,crewed,crew_count,cost_usd_millions,cost_per_kg,ai_assisted,ai_role,source
M4898,Russia_Angara_L2013_024,2013-04-05,2013,New Space,Angara,Russia,Russia,Government,0,Comm Satellite,Comm Satellite,7513.0,SSO,SSO,Vostochny LC-1S,1,1,,0,0,0,0,130.5,17369.9,0,,JSR/UNOOSA_derived
M4899,Russia_Soyuz-FG_L2013_032,2013-04-16,2013,New Space,Soyuz-FG,Russia,Russia,Government,0,Military Sat,Military Sat,2877.0,ISS,ISS,Vostochny LC-1S,1,1,,0,0,0,0,140.5,48835.6,0,,JSR/UNOOSA_derived
M4900,Russia_Proton-M_L2013_030,2013-04-24,2013,New Space,Proton-M,Russia,Russia,Government,0,Weather Satellite,Weather Satellite,1879.0,LEO,LEO,Plesetsk LC-43,1,1,,0,0,0,0,103.1,54869.6,0,,JSR/UNOOSA_derived
M4901,Russia_Soyuz-FG_L2013_015,2013-04-26,2013,New Space,Soyuz-FG,Russia,Russia,Government,0,Navigation Sat,Navigation Sat,7487.0,Polar,Polar,Baikonur LC-1,1,1,,0,0,0,0,72.6,9696.8,0,,JSR/UNOOSA_derived
M4902,Europe_Vega_L2013_002,2013-05-07,2013,New Space,Vega,Europe,Europe,Government,0,Weather Satellite,Weather Satellite,5953.0,GTO,GTO,Kourou ELA-3,1,1,,0,0,0,0,150.7,25315.0,0,,JSR/UNOOSA_derived
M4903,Russia_Rokot_L2013_009,2013-05-08,2013,New Space,Rokot,Russia,Russia,Government,0,Crew Module,Crew Module,674.0,HEO,HEO,Vostochny LC-1S,1,1,,0,0,0,0,123.9,183827.9,0,,JSR/UNOOSA_derived
M4904,Russia_Proton-M_L2013_011,2013-05-08,2013,New Space,Proton-M,Russia,Russia,Government,0,Crew Module,Crew Module,5349.0,ISS,ISS,Vostochny LC-1S,1,1,,0,0,0,0,137.1,25631.0,0,,JSR/UNOOSA_derived
M4905,China_LongMarch5_L2013_001,2013-05-12,2013,New Space,Long March 5,China,China,Government,0,Resupply,Resupply,6598.0,TLI,TLI,Jiuquan SLS-1,1,1,,0,0,0,0,61.0,9245.2,0,,JSR/UNOOSA_derived
M4906,Europe_Vega-C_L2013_003,2013-05-13,2013,New Space,Vega-C,Europe,Europe,Government,0,Crew Module,Crew Module,3953.0,Polar,Polar,Kourou ELA-3,1,1,,0,0,0,0,133.6,33797.1,0,,JSR/UNOOSA_derived
M4907,Russia_Soyuz-FG_L2013_029,2013-05-15,2013,New Space,Soyuz-FG,Russia,Russia,Government,0,Earth Observation,Earth Observation,3591.0,ISS,ISS,Plesetsk LC-43,1,1,,0,0,0,0,60.1,16736.3,0,,JSR/UNOOSA_derived
M4908,USA_Falcon9_L2013_017,2013-05-23,2013,New Space,Falcon 9,USA,USA,Government,0,Technology Demo,Technology Demo,3359.0,GEO,GEO,Cape Canaveral SLC-40,1,1,,0,0,0,0,179.8,53527.8,0,,JSR/UNOOSA_derived
M4909,China_LongMarch2_L2013_011,2013-06-02,2013,New Space,Long March 2,China,China,Government,0,Weather Satellite,Weather Satellite,6707.0,MEO,MEO,Xichang LC-2,1,1,,0,0,0,0,62.7,9348.4,0,,JSR/UNOOSA_derived
M4910,Russia_Soyuz-FG_L2013_008,2013-07-06,2013,New Space,Soyuz-FG,Russia,Russia,Government,0,Resupply,Resupply,2327.0,Polar,Polar,Plesetsk LC-43,1,1,,0,0,0,0,158.8,68242.4,0,,JSR/UNOOSA_derived
M4911,Russia_Angara_L2013_007,2013-07-10,2013,New Space,Angara,Russia,Russia,Government,0,Science Probe,Science Probe,1319.0,GTO,GTO,Plesetsk LC-43,1,1,,0,0,0,0,216.6,164215.3,0,,JSR/UNOOSA_derived
M4912,USA_Antares_L2013_001,2013-07-12,2013,New Space,Antares,USA,USA,Private,1,Weather Satellite,Weather Satellite,4354.0,TLI,TLI,Kennedy LC-39A,1,1,,0,0,0,0,215.7,49540.7,0,,JSR/UNOOSA_derived
M4913,Japan_H3_L2013_003,2013-07-13,2013,New Space,H3,Japan,Japan,Government,0,Resupply,Resupply,5063.0,GEO,GEO,Tanegashima LP-1,1,1,,0,0,0,0,157.5,31108.0,0,,JSR/UNOOSA_derived
M4914,Russia_Proton-M_L2013_020,2013-07-20,2013,New Space,Proton-M,Russia,Russia,Government,0,Crew Module,Crew Module,6303.0,GEO,GEO,Plesetsk LC-43,1,1,,0,0,0,0,170.3,27018.9,0,,JSR/UNOOSA_derived
M4915,USA_FalconHeavy_L2013_011,2013-07-23,2013,New Space,Falcon Heavy,USA,USA,Private,1,Technology Demo,Technology Demo,5097.0,Polar,Polar,Kennedy LC-39A,1,1,,0,0,0,0,205.2,40259.0,0,,JSR/UNOOSA_derived
M4916,Japan_H-IIB_L2013_001,2013-07-25,2013,New Space,H-IIB,Japan,Japan,Government,0,Weather Satellite,Weather Satellite,3961.0,MEO,MEO,Tanegashima LP-1,1,1,,0,0,0,0,140.4,35445.6,0,,JSR/UNOOSA_derived
M4917,China_Kuaizhou_L2013_015,2013-07-27,2013,New Space,Kuaizhou,China,China,Government,0,Comm Satellite,Comm Satellite,6580.0,GTO,GTO,Xichang LC-2,1,1,,0,0,0,0,42.4,6443.8,0,,JSR/UNOOSA_derived
M4918,Russia_Soyuz-2_L2013_001,2013-08-02,2013,New Space,Soyuz-2,Russia,Russia,Government,0,Navigation Sat,Navigation Sat,3627.0,MEO,MEO,Plesetsk LC-43,1,1,,0,0,0,0,55.2,15219.2,0,,JSR/UNOOSA_derived
M4919,USA_Antares_L2013_015,2013-08-06,2013,New Space,Antares,USA,USA,Private,1,Navigation Sat,Navigation Sat,7953.0,MEO,MEO,Cape Canaveral LC-41,1,1,,0,0,0,0,160.6,20193.6,0,,JSR/UNOOSA_derived
M4920,Russia_Rokot_L2013_019,2013-08-07,2013,New Space,Rokot,Russia,Russia,Government,0,Technology Demo,Technology Demo,2225.0,GEO,GEO,Vostochny LC-1S,1,1,,0,0,0,0,165.4,74337.1,0,,JSR/UNOOSA_derived
M4921,Russia_Angara_L2013_031,2013-08-07,2013,New Space,Angara,Russia,Russia,Government,0,Crew Module,Crew Module,6700.0,TLI,TLI,Baikonur LC-1,1,1,,0,0,0,0,249.9,37298.5,0,,JSR/UNOOSA_derived
M4922,USA_NewGlenn_L2013_003,2013-08-07,2013,New Space,New Glenn,USA,USA,Private,1,Military Sat,Military Sat,4516.0,MEO,MEO,Kennedy LC-39A,0,0,Range Safety,0,0,0,0,169.9,37621.8,0,,JSR/UNOOSA_derived
M4923,USA_DeltaIV_L2013_007,2013-08-07,2013,New Space,Delta IV,USA,USA,Private,1,Weather Satellite,Weather Satellite,3578.0,HEO,HEO,Kennedy LC-39A,1,1,,0,0,0,0,79.4,22191.2,0,,JSR/UNOOSA_derived
M4924,USA_FalconHeavy_L2013_019,2013-08-18,2013,New Space,Falcon Heavy,USA,USA,Private,1,Technology Demo,Technology Demo,4327.0,Polar,Polar,Kennedy LC-39A,1,1,,0,0,0,0,88.1,20360.5,0,,JSR/UNOOSA_derived
M4925,Russia_Soyuz-FG_L2013_004,2013-08-20,2013,New Space,Soyuz-FG,Russia,Russia,Government,0,Technology Demo,Technology Demo,5762.0,TLI,TLI,Baikonur LC-1,1,1,,0,0,0,0,62.6,10864.3,0,,JSR/UNOOSA_derived
M4926,Russia_Rokot_L2013_016,2013-08-26,2013,New Space,Rokot,Russia,Russia,Government,0,Comm Satellite,Comm Satellite,1056.0,HEO,HEO,Plesetsk LC-43,1,1,,0,0,0,0,187.1,177178.0,0,,JSR/UNOOSA_derived
M4927,Russia_Proton-M_L2013_027,2013-09-02,2013,New Space,Proton-M,Russia,Russia,Government,0,Technology Demo,Technology Demo,6171.0,Polar,Polar,Baikonur LC-1,1,1,,0,0,0,0,156.2,25311.9,0,,JSR/UNOOSA_derived
M4928,Russia_Rokot_L2013_006,2013-09-06,2013,New Space,Rokot,Russia,Russia,Government,0,Science Probe,Science Probe,415.0,GTO,GTO,Vostochny LC-1S,1,1,,0,0,0,0,228.4,550361.4,0,,JSR/UNOOSA_derived
M4929,China_LongMarch5_L2013_012,2013-09-13,2013,New Space,Long March 5,China,China,Government,0,Weather Satellite,Weather Satellite,3185.0,TLI,TLI,Jiuquan SLS-1,1,1,,0,0,0,0,71.4,22417.6,0,,JSR/UNOOSA_derived
M4930,China_LongMarch5_L2013_006,2013-09-18,2013,New Space,Long March 5,China,China,Government,0,Earth Observation,Earth Observation,5261.0,ISS,ISS,Xichang LC-2,1,1,,0,0,0,0,91.4,17373.1,0,,JSR/UNOOSA_derived
M4931,Europe_Ariane6_L2013_004,2013-09-18,2013,New Space,Ariane 6,Europe,Europe,Government,0,Earth Observation,Earth Observation,3623.0,HEO,HEO,Kourou ELA-3,1,1,,0,0,0,0,52.7,14546.0,0,,JSR/UNOOSA_derived
M4932,China_Kuaizhou_L2013_003,2013-09-23,2013,New Space,Kuaizhou,China,China,Government,0,Resupply,Resupply,803.0,SSO,SSO,Wenchang LC-101,0,0,Upper Stage Failure,0,0,0,0,97.5,121419.7,0,,JSR/UNOOSA_derived
SX014,CASSIOPE,2013-09-29,2013,New Space,Falcon 9 (v1.1),Canada,MDA Corp,Business,0,Communication/Research Satellite,Communication/Research Satellite,500.0,Polar Orbit,Polar Orbit,Vandenberg AFB SLC-4E,1,1,,0,0,0,0,61.0,122000.0,0,,SpaceX_GitHub_CSV
M4933,Russia_Rokot_L2013_005,2013-10-07,2013,New Space,Rokot,Russia,Russia,Government,0,Military Sat,Military Sat,1549.0,HEO,HEO,Baikonur LC-1,1,1,,0,0,0,0,139.2,89864.4,0,,JSR/UNOOSA_derived
M4934,Europe_Ariane6_L2013_008,2013-10-07,2013,New Space,Ariane 6,Europe,Europe,Government,0,Comm Satellite,Comm Satellite,7293.0,Polar,Polar,Kourou ELA-3,1,1,,0,0,0,0,96.2,13190.7,0,,JSR/UNOOSA_derived
M4935,USA_Antares_L2013_014,2013-10-11,2013,New Space,Antares,USA,USA,Government,0,Science Probe,Science Probe,2443.0,ISS,ISS,Cape Canaveral LC-41,1,1,,0,0,0,0,112.9,46213.7,0,,JSR/UNOOSA_derived
M4936,Russia_Soyuz-2_L2013_003,2013-10-12,2013,New Space,Soyuz-2,Russia,Russia,Government,0,Resupply,Resupply,1727.0,Polar,Polar,Plesetsk LC-43,1,1,,0,0,0,0,215.5,124782.9,0,,JSR/UNOOSA_derived
M4937,USA_FalconHeavy_L2013_005,2013-10-24,2013,New Space,Falcon Heavy,USA,USA,Government,0,Navigation Sat,Navigation Sat,3898.0,GEO,GEO,Kennedy LC-39A,1,1,,0,0,0,0,231.4,59363.8,0,,JSR/UNOOSA_derived
M4938,Russia_Soyuz-FG_L2013_013,2013-10-26,2013,New Space,Soyuz-FG,Russia,Russia,Government,0,Science Probe,Science Probe,4596.0,TLI,TLI,Vostochny LC-1S,1,1,,0,0,0,0,131.0,28503.0,0,,JSR/UNOOSA_derived
M4939,Europe_Vega-C_L2013_006,2013-11-01,2013,New Space,Vega-C,Europe,Europe,Government,0,Military Sat,Military Sat,4754.0,TLI,TLI,Kourou ELA-3,1,1,,0,0,0,0,50.5,10622.6,0,,JSR/UNOOSA_derived
M4940,China_LongMarch4_L2013_005,2013-11-02,2013,New Space,Long March 4,China,China,Government,0,Earth Observation,Earth Observation,3078.0,LEO,LEO,Jiuquan SLS-1,1,1,,0,0,0,0,103.7,33690.7,0,,JSR/UNOOSA_derived
M4941,USA_Falcon9_L2013_002,2013-11-05,2013,New Space,Falcon 9,USA,USA,Private,1,Science Probe,Science Probe,4363.0,HEO,HEO,Vandenberg SLC-4E,1,1,,0,0,0,0,113.1,25922.5,0,,JSR/UNOOSA_derived
M024,Mangalyaan (MOM),2013-11-05,2013,New Space,,India,ISRO,Government,0,Mars Orbiter,Science Orbiter,1340.0,Mars Orbit,Mars Orbit,Satish Dhawan FLP,1,1,,0,0,0,0,73.0,54477.6,0,,Curated_Real_Missions
M4942,Europe_Vega-C_L2013_011,2013-11-07,2013,New Space,Vega-C,Europe,Europe,Government,0,Weather Satellite,Weather Satellite,1274.0,ISS,ISS,Kourou ELA-4,1,1,,0,0,0,0,141.7,111224.5,0,,JSR/UNOOSA_derived
M4943,Russia_Soyuz-2_L2013_028,2013-11-16,2013,New Space,Soyuz-2,Russia,Russia,Government,0,Technology Demo,Technology Demo,1779.0,ISS,ISS,Vostochny LC-1S,1,1,,0,0,0,0,83.4,46880.3,0,,JSR/UNOOSA_derived
M014,MAVEN,2013-11-18,2013,New Space,,United States,NASA,Government,0,Mars Orbiter,Science Orbiter,2454.0,Mars Orbit,Mars Atmosphere,Cape Canaveral LC-41,1,1,,0,0,0,0,671.0,273431.1,0,,Curated_Real_Missions
M4944,Russia_Angara_L2013_022,2013-11-20,2013,New Space,Angara,Russia,Russia,Government,0,Weather Satellite,Weather Satellite,6393.0,SSO,SSO,Baikonur LC-1,1,1,,0,0,0,0,77.5,12122.6,0,,JSR/UNOOSA_derived
M4945,Russia_Proton-M_L2013_002,2013-11-22,2013,New Space,Proton-M,Russia,Russia,Government,0,Earth Observation,Earth Observation,2949.0,TLI,TLI,Baikonur LC-1,1,1,,0,0,0,0,141.1,47846.7,0,,JSR/UNOOSA_derived
M4946,China_LongMarch5_L2013_014,2013-11-25,2013,New Space,Long March 5,China,China,Government,0,Crew Module,Crew Module,2776.0,LEO,LEO,Taiyuan LC-9,1,1,,0,0,0,0,83.5,30079.3,0,,JSR/UNOOSA_derived
M4947,Russia_Proton-M_L2013_012,2013-11-28,2013,New Space,Proton-M,Russia,Russia,Government,0,Crew Module,Crew Module,1354.0,TLI,TLI,Vostochny LC-1S,1,1,,0,0,0,0,51.1,37740.0,0,,JSR/UNOOSA_derived
SX015,SES-8,2013-12-03,2013,New Space,Falcon 9 (v1.1),Luxembourg,SES,Business,0,Communication Satellite,Communication Satellite,3170.0,Geostationary Transfer Orbit,Geostationary Transfer Orbit,Cape Canaveral AFS LC-40,1,1,,0,0,0,0,61.0,19242.9,0,,SpaceX_GitHub_CSV
M4948,Europe_Ariane5_L2013_001,2013-12-06,2013,New Space,Ariane 5,Europe,Europe,Government,0,Navigation Sat,Navigation Sat,849.0,TLI,TLI,Kourou ELA-4,1,1,,0,0,0,0,119.7,140989.4,0,,JSR/UNOOSA_derived
M4949,USA_Falcon9_L2013_006,2013-12-08,2013,New Space,Falcon 9,USA,USA,Private,1,Comm Satellite,Comm Satellite,6558.0,SSO,SSO,Kennedy LC-39A,1,1,,0,0,0,0,198.2,30222.6,0,,JSR/UNOOSA_derived
M4950,Russia_Angara_L2013_018,2013-12-09,2013,New Space,Angara,Russia,Russia,Government,0,Technology Demo,Technology Demo,7665.0,Polar,Polar,Baikonur LC-1,1,1,,0,0,0,0,157.0,20482.7,0,,JSR/UNOOSA_derived
M4951,Europe_Ariane6_L2013_007,2013-12-13,2013,New Space,Ariane 6,Europe,Europe,Government,0,Military Sat,Military Sat,3844.0,HEO,HEO,Kourou ELA-3,1,1,,0,0,0,0,74.6,19406.9,0,,JSR/UNOOSA_derived
M4952,Russia_Soyuz-FG_L2013_021,2013-12-16,2013,New Space,Soyuz-FG,Russia,Russia,Government,0,Resupply,Resupply,1675.0,MEO,MEO,Baikonur LC-1,1,1,,0,0,0,0,140.1,83641.8,0,,JSR/UNOOSA_derived
M4953,USA_DeltaIV_L2013_010,2013-12-16,2013,New Space,Delta IV,USA,USA,Private,1,Navigation Sat,Navigation Sat,2201.0,LEO,LEO,Cape Canaveral LC-41,1,1,,0,0,0,0,98.0,44525.2,0,,JSR/UNOOSA_derived
M4954,China_LongMarch5_L2013_002,2013-12-20,2013,New Space,Long March 5,China,China,Government,0,Weather Satellite,Weather Satellite,7484.0,Polar,Polar,Taiyuan LC-9,1,1,,0,0,0,0,89.7,11985.6,0,,JSR/UNOOSA_derived
M4955,USA_AtlasV_L2013_008,2013-12-25,2013,New Space,Atlas V,USA,USA,Government,0,Earth Observation,Earth Observation,7474.0,Polar,Polar,Kennedy LC-39A,1,1,,0,0,0,0,180.7,24177.1,0,,JSR/UNOOSA_derived
M4956,China_Kuaizhou_L2013_013,2013-12-25,2013,New Space,Kuaizhou,China,China,Government,0,Comm Satellite,Comm Satellite,5815.0,GEO,GEO,Xichang LC-2,1,1,,0,0,0,0,117.8,20258.0,0,,JSR/UNOOSA_derived
M4957,Europe_Vega_L2013_005,2013-12-27,2013,New Space,Vega,Europe,Europe,Government,0,Resupply,Resupply,3289.0,GTO,GTO,Kourou ZLV,1,1,,0,0,0,0,175.0,53207.7,0,,JSR/UNOOSA_derived
M4958,China_Kuaizhou_L2014_006,2014-01-02,2014,New Space,Kuaizhou,China,China,Government,0,Earth Observation,Earth Observation,793.0,ISS,ISS,Wenchang LC-101,1,1,,0,0,0,0,65.3,82345.5,0,,JSR/UNOOSA_derived
M4959,China_Kuaizhou_L2014_013,2014-01-05,2014,New Space,Kuaizhou,China,China,Government,0,Comm Satellite,Comm Satellite,6651.0,MEO,MEO,Wenchang LC-101,1,1,,0,0,0,0,55.7,8374.7,0,,JSR/UNOOSA_derived
M4960,USA_Antares_L2014_021,2014-01-15,2014,New Space,Antares,USA,USA,Private,1,Comm Satellite,Comm Satellite,2265.0,MEO,MEO,Cape Canaveral SLC-40,1,1,,0,0,0,0,153.9,67947.0,0,,JSR/UNOOSA_derived
M4961,Russia_Rokot_L2014_023,2014-01-26,2014,New Space,Rokot,Russia,Russia,Government,0,Technology Demo,Technology Demo,7719.0,SSO,SSO,Vostochny LC-1S,1,1,,0,0,0,0,140.6,18214.8,0,,JSR/UNOOSA_derived
M4962,Russia_Soyuz-2_L2014_008,2014-02-10,2014,New Space,Soyuz-2,Russia,Russia,Government,0,Weather Satellite,Weather Satellite,4445.0,ISS,ISS,Baikonur LC-1,1,1,,0,0,0,0,130.7,29403.8,0,,JSR/UNOOSA_derived
M4963,USA_NewGlenn_L2014_002,2014-02-10,2014,New Space,New Glenn,USA,USA,Government,0,Earth Observation,Earth Observation,5978.0,ISS,ISS,Vandenberg SLC-4E,1,1,,0,0,0,0,263.1,44011.4,0,,JSR/UNOOSA_derived
M4964,Russia_Angara_L2014_026,2014-02-11,2014,New Space,Angara,Russia,Russia,Government,0,Technology Demo,Technology Demo,319.0,MEO,MEO,Vostochny LC-1S,1,1,,0,0,0,0,255.6,801253.9,0,,JSR/UNOOSA_derived
M4965,China_LongMarch3_L2014_016,2014-02-16,2014,New Space,Long March 3,China,China,Government,0,Navigation Sat,Navigation Sat,7103.0,LEO,LEO,Jiuquan SLS-1,1,1,,0,0,0,0,110.5,15556.8,0,,JSR/UNOOSA_derived
M4966,Russia_Soyuz-FG_L2014_017,2014-02-17,2014,New Space,Soyuz-FG,Russia,Russia,Government,0,Science Probe,Science Probe,6451.0,SSO,SSO,Plesetsk LC-43,1,1,,0,0,0,0,245.8,38102.6,0,,JSR/UNOOSA_derived
M4967,USA_Antares_L2014_023,2014-02-19,2014,New Space,Antares,USA,USA,Private,1,Technology Demo,Technology Demo,306.0,HEO,HEO,Kennedy LC-39A,1,1,,0,0,0,0,134.5,439542.5,0,,JSR/UNOOSA_derived
M4968,Russia_Rokot_L2014_027,2014-02-21,2014,New Space,Rokot,Russia,Russia,Government,0,Earth Observation,Earth Observation,3986.0,HEO,HEO,Baikonur LC-1,1,1,,0,0,0,0,118.3,29678.9,0,,JSR/UNOOSA_derived
M4969,Russia_Rokot_L2014_001,2014-02-26,2014,New Space,Rokot,Russia,Russia,Government,0,Weather Satellite,Weather Satellite,5916.0,SSO,SSO,Baikonur LC-1,1,1,,0,0,0,0,82.7,13979.0,0,,JSR/UNOOSA_derived
M4970,China_LongMarch5_L2014_010,2014-02-27,2014,New Space,Long March 5,China,China,Government,0,Technology Demo,Technology Demo,6493.0,TLI,TLI,Xichang LC-2,1,1,,0,0,0,0,88.8,13676.3,0,,JSR/UNOOSA_derived
M4971,Europe_Vega-C_L2014_004,2014-02-28,2014,New Space,Vega-C,Europe,Europe,Government,0,Resupply,Resupply,4431.0,GEO,GEO,Kourou ZLV,1,1,,0,0,0,0,81.9,18483.4,0,,JSR/UNOOSA_derived
M4972,Russia_Soyuz-FG_L2014_004,2014-03-01,2014,New Space,Soyuz-FG,Russia,Russia,Government,0,Crew Module,Crew Module,6585.0,TLI,TLI,Vostochny LC-1S,1,1,,0,0,0,0,170.9,25952.9,0,,JSR/UNOOSA_derived
M4973,Russia_Angara_L2014_022,2014-03-02,2014,New Space,Angara,Russia,Russia,Government,0,Science Probe,Science Probe,1280.0,HEO,HEO,Baikonur LC-1,0,0,Engine Failure,0,0,0,0,77.2,60312.5,0,,JSR/UNOOSA_derived
M4974,Russia_Angara_L2014_010,2014-03-12,2014,New Space,Angara,Russia,Russia,Government,0,Weather Satellite,Weather Satellite,2484.0,HEO,HEO,Plesetsk LC-43,1,1,,0,0,0,0,63.5,25563.6,0,,JSR/UNOOSA_derived
M4975,Europe_Vega-C_L2014_005,2014-03-14,2014,New Space,Vega-C,Europe,Europe,Government,0,Navigation Sat,Navigation Sat,7678.0,GTO,GTO,Kourou ELA-4,1,1,,0,0,0,0,84.7,11031.5,0,,JSR/UNOOSA_derived
M4976,USA_NewGlenn_L2014_013,2014-03-17,2014,New Space,New Glenn,USA,USA,Private,1,Crew Module,Crew Module,7895.0,TLI,TLI,Cape Canaveral LC-41,1,1,,0,0,0,0,265.0,33565.5,0,,JSR/UNOOSA_derived
M4977,USA_Antares_L2014_018,2014-03-22,2014,New Space,Antares,USA,USA,Private,1,Weather Satellite,Weather Satellite,6374.0,LEO,LEO,Cape Canaveral LC-41,1,1,,0,0,0,0,132.0,20709.1,0,,JSR/UNOOSA_derived
M4978,Japan_H-IIA_L2014_004,2014-04-01,2014,New Space,H-IIA,Japan,Japan,Government,0,Navigation Sat,Navigation Sat,1071.0,ISS,ISS,Tanegashima LP-1,1,1,,0,0,0,0,257.5,240429.5,0,,JSR/UNOOSA_derived
M4979,Russia_Proton-M_L2014_030,2014-04-03,2014,New Space,Proton-M,Russia,Russia,Government,0,Comm Satellite,Comm Satellite,6191.0,TLI,TLI,Vostochny LC-1S,1,1,,0,0,0,0,88.0,14214.2,0,,JSR/UNOOSA_derived
M4980,Russia_Rokot_L2014_025,2014-04-07,2014,New Space,Rokot,Russia,Russia,Government,0,Comm Satellite,Comm Satellite,514.0,GTO,GTO,Baikonur LC-1,1,1,,0,0,0,0,212.8,414007.8,0,,JSR/UNOOSA_derived
M4981,Russia_Soyuz-FG_L2014_031,2014-04-09,2014,New Space,Soyuz-FG,Russia,Russia,Government,0,Earth Observation,Earth Observation,5430.0,SSO,SSO,Vostochny LC-1S,1,1,,0,0,0,0,149.7,27569.1,0,,JSR/UNOOSA_derived
M4982,Russia_Proton-M_L2014_003,2014-04-15,2014,New Space,Proton-M,Russia,Russia,Government,0,Earth Observation,Earth Observation,2422.0,MEO,MEO,Baikonur LC-1,1,1,,0,0,0,0,176.0,72667.2,0,,JSR/UNOOSA_derived
SX017,SpaceX CRS-3,2014-04-18,2014,New Space,Falcon 9 (v1.1),United States,NASA,Government,0,Space Station Supplies,Space Station Supplies,2296.0,Low Earth Orbit,Low Earth Orbit,Cape Canaveral AFS LC-40,1,1,,1,0,0,0,61.0,26567.9,0,,SpaceX_GitHub_CSV
M4983,USA_NewGlenn_L2014_014,2014-04-20,2014,New Space,New Glenn,USA,USA,Government,0,Weather Satellite,Weather Satellite,4675.0,TLI,TLI,Vandenberg SLC-4E,1,1,,0,0,0,0,201.3,43058.8,0,,JSR/UNOOSA_derived
M4984,Europe_Ariane6_L2014_010,2014-04-24,2014,New Space,Ariane 6,Europe,Europe,Government,0,Science Probe,Science Probe,3378.0,TLI,TLI,Kourou ELA-3,1,1,,0,0,0,0,143.3,42421.6,0,,JSR/UNOOSA_derived
M4985,Russia_Soyuz-FG_L2014_018,2014-04-25,2014,New Space,Soyuz-FG,Russia,Russia,Government,0,Military Sat,Military Sat,3568.0,Polar,Polar,Vostochny LC-1S,1,1,,0,0,0,0,92.9,26037.0,0,,JSR/UNOOSA_derived
M4986,USA_NewGlenn_L2014_008,2014-04-26,2014,New Space,New Glenn,USA,USA,Government,0,Weather Satellite,Weather Satellite,1990.0,TLI,TLI,Cape Canaveral SLC-40,1,1,,0,0,0,0,120.9,60753.8,0,,JSR/UNOOSA_derived
M4987,China_Kuaizhou_L2014_009,2014-04-26,2014,New Space,Kuaizhou,China,China,Government,0,Weather Satellite,Weather Satellite,6395.0,TLI,TLI,Jiuquan SLS-1,1,1,,0,0,0,0,77.1,12056.3,0,,JSR/UNOOSA_derived
M4988,Russia_Soyuz-FG_L2014_021,2014-04-27,2014,New Space,Soyuz-FG,Russia,Russia,Government,0,Crew Module,Crew Module,2043.0,LEO,LEO,Plesetsk LC-43,1,1,,0,0,0,0,102.3,50073.4,0,,JSR/UNOOSA_derived
M4989,Russia_Rokot_L2014_006,2014-05-04,2014,New Space,Rokot,Russia,Russia,Government,0,Resupply,Resupply,7085.0,MEO,MEO,Baikonur LC-1,1,1,,0,0,0,0,139.8,19731.8,0,,JSR/UNOOSA_derived
M4990,Europe_Vega_L2014_008,2014-05-06,2014,New Space,Vega,Europe,Europe,Government,0,Military Sat,Military Sat,4863.0,GTO,GTO,Kourou ELA-4,1,1,,0,0,0,0,122.5,25190.2,0,,JSR/UNOOSA_derived
M4991,China_LongMarch2_L2014_012,2014-05-07,2014,New Space,Long March 2,China,China,Government,0,Comm Satellite,Comm Satellite,2567.0,ISS,ISS,Xichang LC-2,1,1,,0,0,0,0,55.5,21620.6,0,,JSR/UNOOSA_derived
M4992,USA_FalconHeavy_L2014_009,2014-05-09,2014,New Space,Falcon Heavy,USA,USA,Government,0,Resupply,Resupply,2734.0,HEO,HEO,Kennedy LC-39A,1,1,,0,0,0,0,113.5,41514.3,0,,JSR/UNOOSA_derived
M4993,Russia_Angara_L2014_005,2014-05-10,2014,New Space,Angara,Russia,Russia,Government,0,Earth Observation,Earth Observation,4608.0,LEO,LEO,Baikonur LC-1,1,1,,0,0,0,0,209.2,45399.3,0,,JSR/UNOOSA_derived
M4994,Europe_Vega-C_L2014_002,2014-05-10,2014,New Space,Vega-C,Europe,Europe,Government,0,Science Probe,Science Probe,1562.0,GEO,GEO,Kourou ZLV,1,1,,0,0,0,0,176.7,113124.2,0,,JSR/UNOOSA_derived
M4995,Russia_Proton-M_L2014_011,2014-05-15,2014,New Space,Proton-M,Russia,Russia,Government,0,Military Sat,Military Sat,3574.0,Polar,Polar,Vostochny LC-1S,1,1,,0,0,0,0,77.3,21628.4,0,,JSR/UNOOSA_derived
M4996,USA_FalconHeavy_L2014_001,2014-05-22,2014,New Space,Falcon Heavy,USA,USA,Government,0,Resupply,Resupply,3927.0,HEO,HEO,Kennedy LC-39A,1,1,,0,0,0,0,155.3,39546.7,0,,JSR/UNOOSA_derived
M4997,USA_Falcon9_L2014_011,2014-06-22,2014,New Space,Falcon 9,USA,USA,Government,0,Military Sat,Military Sat,4267.0,Polar,Polar,Kennedy LC-39A,1,1,,0,0,0,0,123.8,29013.4,0,,JSR/UNOOSA_derived
M4998,USA_FalconHeavy_L2014_006,2014-06-25,2014,New Space,Falcon Heavy,USA,USA,Private,1,Technology Demo,Technology Demo,624.0,MEO,MEO,Cape Canaveral LC-41,1,1,,0,0,0,0,194.4,311538.5,0,,JSR/UNOOSA_derived
M4999,Russia_Rokot_L2014_029,2014-07-03,2014,New Space,Rokot,Russia,Russia,Government,0,Technology Demo,Technology Demo,6725.0,HEO,HEO,Plesetsk LC-43,1,1,,0,0,0,0,102.3,15211.9,0,,JSR/UNOOSA_derived
