Mission_ID,Mission_Name,year,Space_Era,Rocket,Country,Agency,Agency_Type,Commercial_Mission,Mission_Type,Payload_Type,Payload_Mass_kg,orbit,destination,Launch_Site,Launch_Success,Mission_Success,Failure_Reason,Booster_Landing,reusable,crewed,Crew_Count,Mission_Cost_USD_M,Cost_Per_kg,AI_Assisted,AI_Role,Cost_Efficiency,Mission_Complexity,Agency_Success_Rate
M4531,Europe_Ariane6_L2008_002,2008,Shuttle Era,Ariane 6,Europe,Europe,Government,0,Weather Satellite,Weather Satellite,5301.0,Polar,Polar,Kourou ZLV,1,1,No Failure,0,0,0,0,72.7,13714,0,No AI Used in Mission,72.92,6.0280000000000005,0.9453376205787781
M4532,China_LongMarch3_L2008_003,2008,Shuttle Era,Long March 3,China,China,Government,0,Technology Demo,Technology Demo,5524.0,Polar,Polar,Xichang LC-2,1,1,No Failure,0,0,0,0,91.4,16546,0,No AI Used in Mission,60.44,6.438,0.9472817133443163
M4533,Russia_Soyuz-FG_L2008_011,2008,Shuttle Era,Soyuz-FG,Russia,Russia,Government,0,Technology Demo,Technology Demo,7651.0,MEO,MEO,Baikonur LC-1,1,1,No Failure,0,0,0,0,132.7,17344,0,No AI Used in Mission,57.66,8.978,0.9475409836065574
M4534,USA_DeltaII_L2008_007,2008,Shuttle Era,Delta II,USA,USA,Private,1,Comm Satellite,Comm Satellite,3798.0,MEO,MEO,Cape Canaveral LC-41,1,1,No Failure,0,0,0,0,190.0,50026,0,No AI Used in Mission,19.99,5.698,0.9441147378832839
M4535,Russia_Soyuz-FG_L2008_009,2008,Shuttle Era,Soyuz-FG,Russia,Russia,Government,0,Earth Observation,Earth Observation,7177.0,ISS,ISS,Plesetsk LC-43,1,1,No Failure,0,0,0,0,79.2,11035,0,No AI Used in Mission,90.62,7.968999999999999,0.9475409836065574
M4536,Europe_Ariane5_L2008_009,2008,Shuttle Era,Ariane 5,Europe,Europe,Government,0,Military Sat,Military Sat,7242.0,GTO,GTO,Kourou ELA-4,1,1,No Failure,0,0,0,0,233.0,32173,0,No AI Used in Mission,31.08,9.572,0.9453376205787781
M4537,Russia_Angara_L2008_003,2008,Shuttle Era,Angara,Russia,Russia,Government,0,Comm Satellite,Comm Satellite,5790.0,GEO,GEO,Vostochny LC-1S,1,1,No Failure,0,0,0,0,131.2,22659,0,No AI Used in Mission,44.13,7.102,0.9475409836065574
M4538,Russia_Angara_L2008_014,2008,Shuttle Era,Angara,Russia,Russia,Government,0,Science Probe,Science Probe,7126.0,MEO,MEO,Baikonur LC-1,1,1,No Failure,0,0,0,0,149.1,20923,0,No AI Used in Mission,47.79,8.617,0.9475409836065574
M4539,Russia_Angara_L2008_012,2008,Shuttle Era,Angara,Russia,Russia,Government,0,Science Probe,Science Probe,6725.0,MEO,MEO,Baikonur LC-1,1,1,No Failure,0,0,0,0,95.6,14215,0,No AI Used in Mission,70.35,7.680999999999999,0.9475409836065574
M4540,Russia_Angara_L2008_020,2008,Shuttle Era,Angara,Russia,Russia,Government,0,Weather Satellite,Weather Satellite,2710.0,HEO,HEO,Baikonur LC-1,1,1,No Failure,0,0,0,0,153.9,56789,0,No AI Used in Mission,17.61,4.2490000000000006,0.9475409836065574
M4541,Russia_Proton-M_L2008_015,2008,Shuttle Era,Proton-M,Russia,Russia,Government,0,Resupply,Resupply,6360.0,GEO,GEO,Plesetsk LC-43,1,1,No Failure,0,0,0,0,200.5,31525,0,No AI Used in Mission,31.72,8.365,0.9475409836065574
M4542,China_LongMarch2_L2008_007,2008,Shuttle Era,Long March 2,China,China,Government,0,Earth Observation,Earth Observation,4825.0,ISS,ISS,Jiuquan SLS-1,1,1,No Failure,0,0,0,0,79.5,16476,0,No AI Used in Mission,60.69,5.62,0.9472817133443163
M4543,Russia_Soyuz-2_L2008_018,2008,Shuttle Era,Soyuz-2,Russia,Russia,Government,0,Military Sat,Military Sat,3708.0,Polar,Polar,Vostochny LC-1S,1,1,No Failure,0,0,0,0,165.9,44741,0,No AI Used in Mission,22.35,5.367,0.9475409836065574
M4544,USA_Antares_L2008_008,2008,Shuttle Era,Antares,USA,USA,Government,0,Earth Observation,Earth Observation,3004.0,HEO,HEO,Vandenberg SLC-4E,1,1,No Failure,0,0,0,0,87.3,29061,0,No AI Used in Mission,34.41,3.877,0.9441147378832839
M4545,China_LongMarch3_L2008_009,2008,Shuttle Era,Long March 3,China,China,Government,0,Science Probe,Science Probe,3240.0,Polar,Polar,Jiuquan SLS-1,1,1,No Failure,0,0,0,0,67.2,20740,0,No AI Used in Mission,48.21,3.9120000000000004,0.9472817133443163
M4546,USA_NewGlenn_L2008_004,2008,Shuttle Era,New Glenn,USA,USA,Private,1,Military Sat,Military Sat,7173.0,SSO,SSO,Cape Canaveral SLC-40,1,1,No Failure,0,0,0,0,133.0,18541,0,No AI Used in Mission,53.93,8.503,0.9441147378832839
M4547,Europe_Vega_L2008_004,2008,Shuttle Era,Vega,Europe,Europe,Government,0,Earth Observation,Earth Observation,569.0,ISS,ISS,Kourou ELA-4,0,0,Structural Failure,0,0,0,0,160.3,281722,0,No AI Used in Mission,3.55,2.172,0.9453376205787781
M4548,Russia_Proton-M_L2008_007,2008,Shuttle Era,Proton-M,Russia,Russia,Government,0,Navigation Sat,Navigation Sat,2804.0,LEO,LEO,Baikonur LC-1,1,1,No Failure,0,0,0,0,121.6,43366,0,No AI Used in Mission,23.06,4.02,0.9475409836065574
M4549,USA_AtlasV_L2008_003,2008,Shuttle Era,Atlas V,USA,USA,Private,1,Navigation Sat,Navigation Sat,2177.0,MEO,MEO,Cape Canaveral SLC-40,1,1,No Failure,0,0,0,0,160.8,73863,0,No AI Used in Mission,13.54,3.785,0.9441147378832839
M4550,China_LongMarch3_L2008_011,2008,Shuttle Era,Long March 3,China,China,Government,0,Science Probe,Science Probe,4894.0,GEO,GEO,Xichang LC-2,1,1,No Failure,0,0,0,0,77.2,15774,0,No AI Used in Mission,63.39,5.666,0.9472817133443163
M4551,USA_NewGlenn_L2008_015,2008,Shuttle Era,New Glenn,USA,USA,Private,1,Navigation Sat,Navigation Sat,4990.0,HEO,HEO,Cape Canaveral SLC-40,0,0,Range Safety,0,0,0,0,136.4,27334,0,No AI Used in Mission,36.58,6.354,0.9441147378832839
M4552,China_LongMarch2_L2008_010,2008,Shuttle Era,Long March 2,China,China,Government,0,Comm Satellite,Comm Satellite,3323.0,Polar,Polar,Wenchang LC-101,1,1,No Failure,0,0,0,0,85.8,25820,0,No AI Used in Mission,38.73,4.181,0.9472817133443163
M4553,Russia_Soyuz-FG_L2008_002,2008,Shuttle Era,Soyuz-FG,Russia,Russia,Government,0,Navigation Sat,Navigation Sat,809.0,Polar,Polar,Vostochny LC-1S,1,1,No Failure,0,0,0,0,254.9,315080,0,No AI Used in Mission,3.17,3.358,0.9475409836065574
M4554,China_LongMarch2_L2008_001,2008,Shuttle Era,Long March 2,China,China,Government,0,Comm Satellite,Comm Satellite,5256.0,ISS,ISS,Taiyuan LC-9,1,1,No Failure,0,0,0,0,133.7,25437,0,No AI Used in Mission,39.31,6.593,0.9472817133443163
SX003,Trailblazer,2008,Shuttle Era,Falcon 1,United States,ORS,Government,0,Communication Satellite,Communication Satellite,4036.5,TLI,LEO,Marshall Islands,0,0,Collision During Launch,0,0,0,0,7.0,34009,0,No AI Used in Mission,576.64,4.1065000000000005,0.0
SX004,"PRESat, NanoSail-D",2008,Shuttle Era,Falcon 1,United States,NASA,Government,0,Research Satellites,Research Satellites,8.0,TLI,LEO,Marshall Islands,0,0,Collision During Launch,0,0,0,0,7.0,875000,0,No AI Used in Mission,1.14,0.07800000000000001,0.8181818181818182
SX005,Explorers,2008,Shuttle Era,Falcon 1,United States,Celestis,Business,0,Human Remains,Human Remains,4036.5,TLI,LEO,Marshall Islands,0,0,Collision During Launch,0,0,0,0,7.0,34009,0,No AI Used in Mission,576.64,4.1065000000000005,0.0
M4555,Russia_Proton-M_L2008_010,2008,Shuttle Era,Proton-M,Russia,Russia,Government,0,Science Probe,Science Probe,7050.0,HEO,HEO,Plesetsk LC-43,1,1,No Failure,0,0,0,0,101.4,14383,0,No AI Used in Mission,69.53,8.064,0.9475409836065574
M4556,Russia_Angara_L2008_017,2008,Shuttle Era,Angara,Russia,Russia,Government,0,Navigation Sat,Navigation Sat,5383.0,GTO,GTO,Vostochny LC-1S,1,1,No Failure,0,0,0,0,88.1,16366,0,No AI Used in Mission,61.1,6.264,0.9475409836065574
M4557,USA_AtlasV_L2008_002,2008,Shuttle Era,Atlas V,USA,USA,Private,1,Science Probe,Science Probe,1429.0,GEO,GEO,Cape Canaveral SLC-40,1,1,No Failure,0,0,0,0,247.9,173478,0,No AI Used in Mission,5.76,3.9080000000000004,0.9441147378832839
M4558,USA_Antares_L2008_005,2008,Shuttle Era,Antares,USA,USA,Private,1,Technology Demo,Technology Demo,953.0,GEO,GEO,Cape Canaveral SLC-40,1,1,No Failure,0,0,0,0,108.5,113851,0,No AI Used in Mission,8.78,2.038,0.9441147378832839
M4559,Russia_Angara_L2008_001,2008,Shuttle Era,Angara,Russia,Russia,Government,0,Technology Demo,Technology Demo,1150.0,MEO,MEO,Plesetsk LC-43,1,1,No Failure,0,0,0,0,97.7,84956,0,No AI Used in Mission,11.77,2.127,0.9475409836065574
M4560,Russia_Soyuz-2_L2008_023,2008,Shuttle Era,Soyuz-2,Russia,Russia,Government,0,Weather Satellite,Weather Satellite,351.0,SSO,SSO,Vostochny LC-1S,1,1,No Failure,0,0,0,0,87.5,249287,0,No AI Used in Mission,4.01,1.226,0.9475409836065574
M4561,USA_NewGlenn_L2008_009,2008,Shuttle Era,New Glenn,USA,USA,Private,1,Crew Module,Crew Module,3140.0,LEO,LEO,Cape Canaveral SLC-40,1,1,No Failure,0,0,0,0,190.5,60668,0,No AI Used in Mission,16.48,5.045,0.9441147378832839
M4562,Russia_Soyuz-FG_L2008_006,2008,Shuttle Era,Soyuz-FG,Russia,Russia,Government,0,Military Sat,Military Sat,2015.0,SSO,SSO,Vostochny LC-1S,1,1,No Failure,0,0,0,0,209.7,104069,0,No AI Used in Mission,9.61,4.112,0.9475409836065574
M4563,USA_Antares_L2008_001,2008,Shuttle Era,Antares,USA,USA,Government,0,Earth Observation,Earth Observation,6259.0,GTO,GTO,Cape Canaveral LC-41,1,1,No Failure,0,0,0,0,147.9,23630,0,No AI Used in Mission,42.32,7.738,0.9441147378832839
M4564,Russia_Proton-M_L2008_027,2008,Shuttle Era,Proton-M,Russia,Russia,Government,0,Science Probe,Science Probe,3689.0,HEO,HEO,Plesetsk LC-43,1,1,No Failure,0,0,0,0,146.8,39794,0,No AI Used in Mission,25.13,5.157,0.9475409836065574
M4565,China_LongMarch3_L2008_002,2008,Shuttle Era,Long March 3,China,China,Government,0,Weather Satellite,Weather Satellite,7101.0,GEO,GEO,Jiuquan SLS-1,1,1,No Failure,0,0,0,0,74.2,10449,0,No AI Used in Mission,95.7,7.843,0.9472817133443163
M023,Chandrayaan-1,2008,Shuttle Era,Unknown Name,India,ISRO,Government,0,Lunar Orbiter,Science Orbiter,1380.0,Lunar Orbit,Moon Orbit,Satish Dhawan FLP,1,1,No Failure,0,0,0,0,79.0,57246,0,No AI Used in Mission,17.47,2.17,1.0
M4566,Russia_Angara_L2008_016,2008,Shuttle Era,Angara,Russia,Russia,Government,0,Science Probe,Science Probe,987.0,HEO,HEO,Baikonur LC-1,1,1,No Failure,0,0,0,0,133.1,134853,0,No AI Used in Mission,7.42,2.318,0.9475409836065574
M4567,Russia_Angara_L2008_004,2008,Shuttle Era,Angara,Russia,Russia,Government,0,Comm Satellite,Comm Satellite,1773.0,Polar,Polar,Baikonur LC-1,1,1,No Failure,0,0,0,0,126.6,71404,0,No AI Used in Mission,14.0,3.0389999999999997,0.9475409836065574
M4568,Russia_Rokot_L2008_008,2008,Shuttle Era,Rokot,Russia,Russia,Government,0,Crew Module,Crew Module,2581.0,GEO,GEO,Vostochny LC-1S,1,1,No Failure,0,0,0,0,224.2,86865,0,No AI Used in Mission,11.51,4.823,0.9475409836065574
M4569,China_Kuaizhou_L2008_006,2008,Shuttle Era,Kuaizhou,China,China,Government,0,Earth Observation,Earth Observation,7196.0,ISS,ISS,Xichang LC-2,1,1,No Failure,0,0,0,0,49.9,6934,0,No AI Used in Mission,144.21,7.694999999999999,0.9472817133443163
M4570,Europe_Vega_L2008_001,2008,Shuttle Era,Vega,Europe,Europe,Government,0,Navigation Sat,Navigation Sat,409.0,TLI,TLI,Kourou ELA-4,0,0,Upper Stage Failure,0,0,0,0,149.5,365525,0,No AI Used in Mission,2.74,1.9040000000000001,0.9453376205787781
M4571,Europe_Vega-C_L2008_006,2008,Shuttle Era,Vega-C,Europe,Europe,Government,0,Earth Observation,Earth Observation,4914.0,TLI,TLI,Kourou ELA-4,1,1,No Failure,0,0,0,0,109.3,22242,0,No AI Used in Mission,44.96,6.007,0.9453376205787781
M4572,Europe_Vega-C_L2008_008,2008,Shuttle Era,Vega-C,Europe,Europe,Government,0,Comm Satellite,Comm Satellite,7139.0,ISS,ISS,Kourou ELA-3,1,1,No Failure,0,0,0,0,110.1,15422,0,No AI Used in Mission,64.84,8.24,0.9453376205787781
M4573,Russia_Angara_L2008_022,2008,Shuttle Era,Angara,Russia,Russia,Government,0,Crew Module,Crew Module,7054.0,MEO,MEO,Plesetsk LC-43,1,1,No Failure,0,0,0,0,109.4,15508,0,No AI Used in Mission,64.48,8.148,0.9475409836065574
M4574,Japan_H-IIB_L2008_001,2008,Shuttle Era,H-IIB,Japan,Japan,Government,0,Navigation Sat,Navigation Sat,7981.0,GEO,GEO,Tanegashima LP-1,1,1,No Failure,0,0,0,0,197.6,24758,0,No AI Used in Mission,40.39,9.957,0.9021739130434783
M4575,Russia_Proton-M_L2008_026,2008,Shuttle Era,Proton-M,Russia,Russia,Government,0,Resupply,Resupply,4339.0,GTO,GTO,Vostochny LC-1S,1,1,No Failure,0,0,0,0,91.2,21018,0,No AI Used in Mission,47.58,5.251,0.9475409836065574
M4576,Russia_Soyuz-2_L2008_019,2008,Shuttle Era,Soyuz-2,Russia,Russia,Government,0,Military Sat,Military Sat,2063.0,ISS,ISS,Plesetsk LC-43,1,1,No Failure,0,0,0,0,176.4,85506,0,No AI Used in Mission,11.7,3.827,0.9475409836065574
M4577,Europe_Vega-C_L2008_007,2008,Shuttle Era,Vega-C,Europe,Europe,Government,0,Earth Observation,Earth Observation,398.0,GEO,GEO,Kourou ELA-3,1,1,No Failure,0,0,0,0,242.0,608040,0,No AI Used in Mission,1.64,2.818,0.9453376205787781
M4578,USA_Falcon9_L2008_014,2008,Shuttle Era,Falcon 9,USA,USA,Private,1,Weather Satellite,Weather Satellite,6633.0,ISS,ISS,Kennedy LC-39A,1,1,No Failure,0,0,0,0,116.4,17548,0,No AI Used in Mission,56.98,7.797000000000001,0.9441147378832839
M4579,Russia_Angara_L2009_005,2009,Shuttle Era,Angara,Russia,Russia,Government,0,Crew Module,Crew Module,2734.0,GTO,GTO,Baikonur LC-1,1,1,No Failure,0,0,0,0,93.4,34162,0,No AI Used in Mission,29.27,3.668,0.9475409836065574
M4580,Russia_Proton-M_L2009_013,2009,Shuttle Era,Proton-M,Russia,Russia,Government,0,Navigation Sat,Navigation Sat,1196.0,MEO,MEO,Plesetsk LC-43,1,1,No Failure,0,0,0,0,139.1,116304,0,No AI Used in Mission,8.6,2.5869999999999997,0.9475409836065574
M4581,USA_DeltaIV_L2009_008,2009,Shuttle Era,Delta IV,USA,USA,Government,0,Comm Satellite,Comm Satellite,4135.0,ISS,ISS,Kennedy LC-39A,1,1,No Failure,0,0,0,0,117.9,28512,0,No AI Used in Mission,35.07,5.314,0.9441147378832839
M4582,Russia_Rokot_L2009_025,2009,Shuttle Era,Rokot,Russia,Russia,Government,0,Science Probe,Science Probe,3872.0,SSO,SSO,Plesetsk LC-43,1,1,No Failure,0,0,0,0,133.7,34530,0,No AI Used in Mission,28.96,5.209,0.9475409836065574
M4583,Russia_Angara_L2009_032,2009,Shuttle Era,Angara,Russia,Russia,Government,0,Earth Observation,Earth Observation,226.0,HEO,HEO,Plesetsk LC-43,1,1,No Failure,0,0,0,0,221.0,977876,0,No AI Used in Mission,1.02,2.436,0.9475409836065574
M4584,USA_Falcon9_L2009_003,2009,Shuttle Era,Falcon 9,USA,USA,Government,0,Resupply,Resupply,7778.0,SSO,SSO,Cape Canaveral LC-41,1,1,No Failure,0,0,0,0,134.5,17292,0,No AI Used in Mission,57.83,9.123,0.9441147378832839
M4585,Europe_Ariane5_L2009_002,2009,Shuttle Era,Ariane 5,Europe,Europe,Government,0,Weather Satellite,Weather Satellite,883.0,HEO,HEO,Kourou ELA-3,1,1,No Failure,0,0,0,0,75.2,85164,0,No AI Used in Mission,11.74,1.635,0.9453376205787781
M4586,USA_Falcon9_L2009_012,2009,Shuttle Era,Falcon 9,USA,USA,Private,1,Earth Observation,Earth Observation,4732.0,ISS,ISS,Vandenberg SLC-4E,1,1,No Failure,0,0,0,0,139.6,29501,0,No AI Used in Mission,33.9,6.128,0.9441147378832839
M4587,Europe_Vega-C_L2009_001,2009,Shuttle Era,Vega-C,Europe,Europe,Government,0,Comm Satellite,Comm Satellite,1601.0,GTO,GTO,Kourou ELA-3,1,1,No Failure,0,0,0,0,173.0,108057,0,No AI Used in Mission,9.25,3.331,0.9453376205787781
M4588,USA_NewGlenn_L2009_007,2009,Shuttle Era,New Glenn,USA,USA,Government,0,Earth Observation,Earth Observation,3010.0,Polar,Polar,Vandenberg SLC-4E,1,1,No Failure,0,0,0,0,136.5,45348,0,No AI Used in Mission,22.05,4.375,0.9441147378832839
M4589,USA_NewGlenn_L2009_010,2009,Shuttle Era,New Glenn,USA,USA,Government,0,Earth Observation,Earth Observation,6408.0,GTO,GTO,Kennedy LC-39A,1,1,No Failure,0,0,0,0,192.3,30009,0,No AI Used in Mission,33.32,8.331,0.9441147378832839
M4590,Japan_H-IIA_L2009_001,2009,Shuttle Era,H-IIA,Japan,Japan,Government,0,Science Probe,Science Probe,5970.0,HEO,HEO,Tanegashima LP-1,1,1,No Failure,0,0,0,0,189.5,31742,0,No AI Used in Mission,31.5,7.865,0.9021739130434783
M4591,Japan_H-IIA_L2009_003,2009,Shuttle Era,H-IIA,Japan,Japan,Government,0,Resupply,Resupply,2018.0,HEO,HEO,Tanegashima LP-1,1,1,No Failure,0,0,0,0,158.7,78642,0,No AI Used in Mission,12.72,3.6049999999999995,0.9021739130434783
M4592,Russia_Soyuz-FG_L2009_017,2009,Shuttle Era,Soyuz-FG,Russia,Russia,Government,0,Weather Satellite,Weather Satellite,6328.0,MEO,MEO,Plesetsk LC-43,1,1,No Failure,0,0,0,0,222.2,35113,0,No AI Used in Mission,28.48,8.55,0.9475409836065574
M4593,Europe_Vega_L2009_003,2009,Shuttle Era,Vega,Europe,Europe,Government,0,Science Probe,Science Probe,7525.0,LEO,LEO,Kourou ELA-3,1,1,No Failure,0,0,0,0,90.6,12039,0,No AI Used in Mission,83.06,8.431000000000001,0.9453376205787781
M4594,Russia_Angara_L2009_004,2009,Shuttle Era,Angara,Russia,Russia,Government,0,Comm Satellite,Comm Satellite,3375.0,ISS,ISS,Plesetsk LC-43,1,1,No Failure,0,0,0,0,105.7,31318,0,No AI Used in Mission,31.93,4.432,0.9475409836065574
M4595,USA_Antares_L2009_017,2009,Shuttle Era,Antares,USA,USA,Government,0,Weather Satellite,Weather Satellite,4914.0,GEO,GEO,Vandenberg SLC-4E,1,1,No Failure,0,0,0,0,66.7,13573,0,No AI Used in Mission,73.67,5.5809999999999995,0.9441147378832839
M4596,USA_NewGlenn_L2009_001,2009,Shuttle Era,New Glenn,USA,USA,Government,0,Weather Satellite,Weather Satellite,1515.0,LEO,LEO,Cape Canaveral LC-41,0,0,Range Safety,0,0,0,0,152.7,100792,0,No AI Used in Mission,9.92,3.042,0.9441147378832839
M4597,Russia_Rokot_L2009_019,2009,Shuttle Era,Rokot,Russia,Russia,Government,0,Resupply,Resupply,2122.0,HEO,HEO,Vostochny LC-1S,1,1,No Failure,0,0,0,0,230.6,108671,0,No AI Used in Mission,9.2,4.428,0.9475409836065574
M4598,Russia_Rokot_L2009_020,2009,Shuttle Era,Rokot,Russia,Russia,Government,0,Military Sat,Military Sat,349.0,Polar,Polar,Plesetsk LC-43,1,1,No Failure,0,0,0,0,155.2,444699,0,No AI Used in Mission,2.25,1.9009999999999998,0.9475409836065574
M4599,USA_AtlasV_L2009_009,2009,Shuttle Era,Atlas V,USA,USA,Private,1,Technology Demo,Technology Demo,6956.0,SSO,SSO,Vandenberg SLC-4E,1,1,No Failure,0,0,0,0,116.3,16719,0,No AI Used in Mission,59.81,8.119,0.9441147378832839
M4600,Russia_Soyuz-2_L2009_029,2009,Shuttle Era,Soyuz-2,Russia,Russia,Government,0,Crew Module,Crew Module,3218.0,GEO,GEO,Plesetsk LC-43,0,0,Structural Failure,0,0,0,0,171.3,53231,0,No AI Used in Mission,18.79,4.931,0.9475409836065574
M4601,Europe_Vega_L2009_006,2009,Shuttle Era,Vega,Europe,Europe,Government,0,Earth Observation,Earth Observation,2795.0,GTO,GTO,Kourou ELA-3,1,1,No Failure,0,0,0,0,89.0,31842,0,No AI Used in Mission,31.4,3.685,0.9453376205787781
M4602,USA_DeltaII_L2009_004,2009,Shuttle Era,Delta II,USA,USA,Private,1,Military Sat,Military Sat,1612.0,HEO,HEO,Kennedy LC-39A,1,1,No Failure,0,0,0,0,185.6,115136,0,No AI Used in Mission,8.69,3.468,0.9441147378832839
M4603,China_LongMarch2_L2009_001,2009,Shuttle Era,Long March 2,China,China,Government,0,Comm Satellite,Comm Satellite,7427.0,GEO,GEO,Wenchang LC-101,1,1,No Failure,0,0,0,0,45.5,6126,0,No AI Used in Mission,163.23,7.882,0.9472817133443163
M4604,Russia_Angara_L2009_018,2009,Shuttle Era,Angara,Russia,Russia,Government,0,Technology Demo,Technology Demo,363.0,ISS,ISS,Plesetsk LC-43,1,1,No Failure,0,0,0,0,203.3,560055,0,No AI Used in Mission,1.79,2.396,0.9475409836065574
M4605,USA_Antares_L2009_011,2009,Shuttle Era,Antares,USA,USA,Private,1,Science Probe,Science Probe,1166.0,TLI,TLI,Kennedy LC-39A,1,1,No Failure,0,0,0,0,123.6,106003,0,No AI Used in Mission,9.43,2.402,0.9441147378832839
M4606,USA_NewGlenn_L2009_020,2009,Shuttle Era,New Glenn,USA,USA,Private,1,Resupply,Resupply,3824.0,ISS,ISS,Kennedy LC-39A,1,1,No Failure,0,0,0,0,86.6,22646,0,No AI Used in Mission,44.16,4.6899999999999995,0.9441147378832839
M4607,Russia_Soyuz-2_L2009_006,2009,Shuttle Era,Soyuz-2,Russia,Russia,Government,0,Technology Demo,Technology Demo,6042.0,LEO,LEO,Plesetsk LC-43,1,1,No Failure,0,0,0,0,152.4,25223,0,No AI Used in Mission,39.65,7.566,0.9475409836065574
M4608,Russia_Proton-M_L2009_030,2009,Shuttle Era,Proton-M,Russia,Russia,Government,0,Resupply,Resupply,5360.0,TLI,TLI,Vostochny LC-1S,1,1,No Failure,0,0,0,0,79.5,14832,0,No AI Used in Mission,67.42,6.155,0.9475409836065574
M4609,Europe_Vega_L2009_005,2009,Shuttle Era,Vega,Europe,Europe,Government,0,Weather Satellite,Weather Satellite,5172.0,Polar,Polar,Kourou ZLV,1,1,No Failure,0,0,0,0,89.0,17208,0,No AI Used in Mission,58.11,6.061999999999999,0.9453376205787781
M4610,Russia_Proton-M_L2009_002,2009,Shuttle Era,Proton-M,Russia,Russia,Government,0,Science Probe,Science Probe,6174.0,LEO,LEO,Vostochny LC-1S,1,1,No Failure,0,0,0,0,120.7,19549,0,No AI Used in Mission,51.15,7.381,0.9475409836065574
M4611,Russia_Proton-M_L2009_007,2009,Shuttle Era,Proton-M,Russia,Russia,Government,0,Military Sat,Military Sat,6833.0,HEO,HEO,Plesetsk LC-43,1,1,No Failure,0,0,0,0,99.7,14591,0,No AI Used in Mission,68.54,7.83,0.9475409836065574
M4612,China_LongMarch5_L2009_003,2009,Shuttle Era,Long March 5,China,China,Government,0,Navigation Sat,Navigation Sat,955.0,HEO,HEO,Jiuquan SLS-1,0,0,Range Safety,0,0,0,0,114.2,119581,0,No AI Used in Mission,8.36,2.097,0.9472817133443163
M4613,Russia_Rokot_L2009_008,2009,Shuttle Era,Rokot,Russia,Russia,Government,0,Technology Demo,Technology Demo,3446.0,MEO,MEO,Baikonur LC-1,0,0,Engine Failure,0,0,0,0,110.1,31950,0,No AI Used in Mission,31.3,4.547000000000001,0.9475409836065574
M4614,Russia_Angara_L2009_012,2009,Shuttle Era,Angara,Russia,Russia,Government,0,Weather Satellite,Weather Satellite,7218.0,Polar,Polar,Baikonur LC-1,1,1,No Failure,0,0,0,0,201.6,27930,0,No AI Used in Mission,35.8,9.234,0.9475409836065574
M4615,USA_Falcon9_L2009_006,2009,Shuttle Era,Falcon 9,USA,USA,Private,1,Technology Demo,Technology Demo,4822.0,GTO,GTO,Vandenberg SLC-4E,1,1,No Failure,0,0,0,0,221.3,45893,0,No AI Used in Mission,21.79,7.035,0.9441147378832839
M4616,China_LongMarch3_L2009_006,2009,Shuttle Era,Long March 3,China,China,Government,0,Comm Satellite,Comm Satellite,200.0,HEO,HEO,Taiyuan LC-9,1,1,No Failure,0,0,0,0,62.0,310000,0,No AI Used in Mission,3.23,0.8200000000000001,0.9472817133443163
M4617,Japan_H3_L2009_002,2009,Shuttle Era,H3,Japan,Japan,Government,0,Navigation Sat,Navigation Sat,3938.0,SSO,SSO,Kagoshima,1,1,No Failure,0,0,0,0,91.5,23235,0,No AI Used in Mission,43.04,4.853,0.9021739130434783
SX007,RazakSAT,2009,Shuttle Era,Falcon 1,Malaysia,ATSB,Government,0,Weather Satellite,Weather Satellite,180.0,Low Earth Orbit,Low Earth Orbit,Marshall Islands,1,1,No Failure,0,0,0,0,7.0,38888,0,No AI Used in Mission,25.71,0.25,1.0
M4618,Russia_Soyuz-FG_L2009_014,2009,Shuttle Era,Soyuz-FG,Russia,Russia,Government,0,Resupply,Resupply,4377.0,GEO,GEO,Plesetsk LC-43,1,1,No Failure,0,0,0,0,86.5,19762,0,No AI Used in Mission,50.6,5.242,0.9475409836065574
M4619,Russia_Rokot_L2009_023,2009,Shuttle Era,Rokot,Russia,Russia,Government,0,Technology Demo,Technology Demo,3817.0,Polar,Polar,Plesetsk LC-43,1,1,No Failure,0,0,0,0,123.4,32329,0,No AI Used in Mission,30.93,5.051,0.9475409836065574
